C/A,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,EXITS                                                               
A011,R080,01-00-02,57 ST-7 AV,NQRW,BMT,05/23/2017,20:00:00,REGULAR,1561602137,1292798260                                          
A011,R080,01-00-02,57 ST-7 AV,NQRW,BMT,05/24/2017,00:00:00,REGULAR,1561602533,1292798373                                          
A011,R080,01-00-02,57 ST-7 AV,NQRW,BMT,05/24/2017,04:00:00,REGULAR,1561602585,1292798377                                          
A011,R080,01-00-02,57 ST-7 AV,NQRW,BMT,05/24/2017,08:00:00,REGULAR,1561602645,1292798613                                          
A011,R080,01-00-02,57 ST-7 AV,NQRW,BMT,05/24/2017,12:00:00,REGULAR,1561602993,1292799332                                          
A011,R080,01-00-02,57 ST-7 AV,NQRW,BMT,05/24/2017,16:00:00,REGULAR,1561603368,1292799558                                          
A011,R080,01-00-02,57 ST-7 AV,NQRW,BMT,05/24/2017,20:00:00,REGULAR,1561604436,1292799851                                          
A011,R080,01-00-02,57 ST-7 AV,NQRW,BMT,05/25/2017,00:00:00,REGULAR,1561604801,1292799931                                          
A011,R080,01-00-02,57 ST-7 AV,NQRW,BMT,05/25/2017,04:00:00,REGULAR,1561604855,1292799936                                          
A011,R080,01-00-02,57 ST-7 AV,NQRW,BMT,05/25/2017,08:00:00,REGULAR,1561604933,1292800176                                          
A011,R080,01-00-02,57 ST-7 AV,NQRW,BMT,05/25/2017,12:00:00,REGULAR,1561605259,1292800841                                          
A011,R080,01-00-02,57 ST-7 AV,NQRW,BMT,05/25/2017,16:00:00,REGULAR,1561605663,1292801088                                          
A011,R080,01-00-02,57 ST-7 AV,NQRW,BMT,05/25/2017,20:00:00,REGULAR,1561606805,1292801344                                          
A011,R080,01-00-02,57 ST-7 AV,NQRW,BMT,05/26/2017,00:00:00,REGULAR,1561607151,1292801438                                          
A011,R080,01-00-02,57 ST-7 AV,NQRW,BMT,05/26/2017,04:00:00,REGULAR,1561607222,1292801448                                          
A011,R080,01-00-02,57 ST-7 AV,NQRW,BMT,05/26/2017,08:00:00,REGULAR,1561607270,1292801630                                          
A011,R080,01-00-02,57 ST-7 AV,NQRW,BMT,05/26/2017,12:00:00,REGULAR,1561607576,1292802152                                          
A011,R080,01-00-02,57 ST-7 AV,NQRW,BMT,05/26/2017,16:00:00,REGULAR,1561608118,1292802413                                          
A011,R080,01-00-02,57 ST-7 AV,NQRW,BMT,05/26/2017,20:00:00,REGULAR,1561608803,1292802620                                          
A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,05/20/2017,00:00:00,REGULAR,1661967728,1257088228                                          
A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,05/20/2017,04:00:00,REGULAR,1661967809,1257088186                                          
A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,05/20/2017,08:00:00,REGULAR,1661967846,1257088132                                          
A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,05/20/2017,12:00:00,REGULAR,1661967995,1257087903                                          
A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,05/20/2017,16:00:00,REGULAR,1661968261,1257087426                                          
A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,05/20/2017,20:00:00,REGULAR,1661968554,1257086956                                          
A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,05/21/2017,00:00:00,REGULAR,1661968857,1257086715                                          
A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,05/21/2017,04:00:00,REGULAR,1661968943,1257086680                                          
A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,05/21/2017,08:00:00,REGULAR,1661968963,1257086620                                          
A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,05/21/2017,12:00:00,REGULAR,1661969079,1257086386                                          
A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,05/21/2017,16:00:00,REGULAR,1661969287,1257085941                                          
A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,05/21/2017,20:00:00,REGULAR,1661969614,1257085584                                          
A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,05/22/2017,00:00:00,REGULAR,1661969798,1257085430                                          
A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,05/22/2017,04:00:00,REGULAR,1661969827,1257085422                                          
A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,05/22/2017,08:00:00,REGULAR,1661969867,1257085241                                          
A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,05/22/2017,12:00:00,REGULAR,1661970098,1257084512                                          
A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,05/22/2017,16:00:00,REGULAR,1661970457,1257084215                                          
A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,05/22/2017,20:00:00,REGULAR,1661971407,1257083670                                          
A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,05/23/2017,00:00:00,REGULAR,1661971645,1257083531                                          
A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,05/23/2017,04:00:00,REGULAR,1661971699,1257083521                                          
A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,05/23/2017,08:00:00,REGULAR,1661971762,1257083348                                          
A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,05/23/2017,12:00:00,REGULAR,1661972001,1257082484                                          
A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,05/23/2017,16:00:00,REGULAR,1661972300,1257082154                                          
A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,05/23/2017,20:00:00,REGULAR,1661973235,1257081569                                          
A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,05/24/2017,00:00:00,REGULAR,1661973588,1257081374                                          
A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,05/24/2017,04:00:00,REGULAR,1661973633,1257081362                                          
A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,05/24/2017,08:00:00,REGULAR,1661973680,1257081174                                          
A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,05/24/2017,12:00:00,REGULAR,1661973918,1257080335                                          
A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,05/24/2017,16:00:00,REGULAR,1661974252,1257079926                                          
A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,05/24/2017,20:00:00,REGULAR,1661975190,1257079397                                          
A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,05/25/2017,00:00:00,REGULAR,1661975466,1257079224                                          
A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,05/25/2017,04:00:00,REGULAR,1661975512,1257079210                                          
A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,05/25/2017,08:00:00,REGULAR,1661975569,1257079053                                          
A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,05/25/2017,12:00:00,REGULAR,1661975843,1257078275                                          
A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,05/25/2017,16:00:00,REGULAR,1661976234,1257077858                                          
A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,05/25/2017,20:00:00,REGULAR,1661977282,1257077345                                          
A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,05/26/2017,00:00:00,REGULAR,1661977629,1257077164                                          
A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,05/26/2017,04:00:00,REGULAR,1661977675,1257077139                                          
A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,05/26/2017,08:00:00,REGULAR,1661977710,1257076997                                          
A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,05/26/2017,12:00:00,REGULAR,1661977927,1257076438                                          
A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,05/26/2017,16:00:00,REGULAR,1661978439,1257076022                                          
A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,05/26/2017,20:00:00,REGULAR,1661979067,1257075589                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,05/20/2017,00:00:00,REGULAR,0000492772,0000554597                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,05/20/2017,04:00:00,REGULAR,0000492852,0000554667                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,05/20/2017,08:00:00,REGULAR,0000492908,0000554777                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,05/20/2017,12:00:00,REGULAR,0000493068,0000555218                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,05/20/2017,16:00:00,REGULAR,0000493391,0000555912                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,05/20/2017,20:00:00,REGULAR,0000493836,0000556577                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,05/21/2017,00:00:00,REGULAR,0000494151,0000556962                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,05/21/2017,04:00:00,REGULAR,0000494247,0000557012                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,05/21/2017,08:00:00,REGULAR,0000494281,0000557092                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,05/21/2017,12:00:00,REGULAR,0000494442,0000557475                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,05/21/2017,16:00:00,REGULAR,0000494730,0000558062                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,05/21/2017,20:00:00,REGULAR,0000495120,0000558597                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,05/22/2017,00:00:00,REGULAR,0000495360,0000558852                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,05/22/2017,04:00:00,REGULAR,0000495398,0000558877                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,05/22/2017,08:00:00,REGULAR,0000495440,0000559194                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,05/22/2017,12:00:00,REGULAR,0000495674,0000560285                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,05/22/2017,16:00:00,REGULAR,0000496129,0000560724                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,05/22/2017,20:00:00,REGULAR,0000497482,0000561201                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,05/23/2017,00:00:00,REGULAR,0000497840,0000561404                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,05/23/2017,04:00:00,REGULAR,0000497894,0000561426                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,05/23/2017,08:00:00,REGULAR,0000497963,0000561729                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,05/23/2017,12:00:00,REGULAR,0000498212,0000562920                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,05/23/2017,16:00:00,REGULAR,0000498613,0000563474                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,05/23/2017,20:00:00,REGULAR,0000499783,0000564173                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,05/24/2017,00:00:00,REGULAR,0000500239,0000564412                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,05/24/2017,04:00:00,REGULAR,0000500301,0000564436                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,05/24/2017,08:00:00,REGULAR,0000500376,0000564720                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,05/24/2017,12:00:00,REGULAR,0000500656,0000566021                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,05/24/2017,16:00:00,REGULAR,0000501086,0000566582                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,05/24/2017,20:00:00,REGULAR,0000502327,0000567276                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,05/25/2017,00:00:00,REGULAR,0000502726,0000567562                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,05/25/2017,04:00:00,REGULAR,0000502802,0000567591                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,05/25/2017,08:00:00,REGULAR,0000502866,0000567878                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,05/25/2017,12:00:00,REGULAR,0000503193,0000569010                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,05/25/2017,16:00:00,REGULAR,0000503685,0000569584                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,05/25/2017,20:00:00,REGULAR,0000504993,0000570215                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,05/26/2017,00:00:00,REGULAR,0000505428,0000570459                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,05/26/2017,04:00:00,REGULAR,0000505495,0000570493                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,05/26/2017,08:00:00,REGULAR,0000505556,0000570714                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,05/26/2017,12:00:00,REGULAR,0000505791,0000571612                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,05/26/2017,16:00:00,REGULAR,0000506421,0000572218                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,05/26/2017,20:00:00,REGULAR,0000507263,0000572770                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,05/20/2017,00:00:00,REGULAR,0000505079,0000494279                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,05/20/2017,04:00:00,REGULAR,0000505169,0000494370                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,05/20/2017,08:00:00,REGULAR,0000505221,0000494555                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,05/20/2017,12:00:00,REGULAR,0000505380,0000495169                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,05/20/2017,16:00:00,REGULAR,0000505774,0000495941                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,05/20/2017,20:00:00,REGULAR,0000506323,0000496668                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,05/21/2017,00:00:00,REGULAR,0000506755,0000497080                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,05/21/2017,04:00:00,REGULAR,0000506862,0000497168                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,05/21/2017,08:00:00,REGULAR,0000506906,0000497284                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,05/21/2017,12:00:00,REGULAR,0000507041,0000497826                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,05/21/2017,16:00:00,REGULAR,0000507378,0000498539                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,05/21/2017,20:00:00,REGULAR,0000507884,0000499059                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,05/22/2017,00:00:00,REGULAR,0000508180,0000499341                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,05/22/2017,04:00:00,REGULAR,0000508229,0000499371                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,05/22/2017,08:00:00,REGULAR,0000508300,0000499793                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,05/22/2017,12:00:00,REGULAR,0000508567,0000501114                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,05/22/2017,16:00:00,REGULAR,0000509181,0000501602                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,05/22/2017,20:00:00,REGULAR,0000510932,0000501892                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,05/23/2017,00:00:00,REGULAR,0000511422,0000502088                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,05/23/2017,04:00:00,REGULAR,0000511494,0000502113                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,05/23/2017,08:00:00,REGULAR,0000511573,0000502475                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,05/23/2017,12:00:00,REGULAR,0000511831,0000503824                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,05/23/2017,16:00:00,REGULAR,0000512436,0000504390                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,05/23/2017,20:00:00,REGULAR,0000514137,0000504830                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,05/24/2017,00:00:00,REGULAR,0000514763,0000505033                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,05/24/2017,04:00:00,REGULAR,0000514842,0000505062                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,05/24/2017,08:00:00,REGULAR,0000514913,0000505507                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,05/24/2017,12:00:00,REGULAR,0000515220,0000507061                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,05/24/2017,16:00:00,REGULAR,0000515835,0000507643                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,05/24/2017,20:00:00,REGULAR,0000517571,0000508050                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,05/25/2017,00:00:00,REGULAR,0000518178,0000508294                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,05/25/2017,04:00:00,REGULAR,0000518278,0000508344                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,05/25/2017,08:00:00,REGULAR,0000518356,0000508729                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,05/25/2017,12:00:00,REGULAR,0000518726,0000510111                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,05/25/2017,16:00:00,REGULAR,0000519390,0000510661                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,05/25/2017,20:00:00,REGULAR,0000521155,0000511039                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,05/26/2017,00:00:00,REGULAR,0000521757,0000511329                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,05/26/2017,04:00:00,REGULAR,0000521854,0000511366                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,05/26/2017,08:00:00,REGULAR,0000521925,0000511693                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,05/26/2017,12:00:00,REGULAR,0000522174,0000512776                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,05/26/2017,16:00:00,REGULAR,0000523073,0000513228                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,05/26/2017,20:00:00,REGULAR,0000524166,0000513725                                          
A013,R081,01-00-00,49 ST,NQRW,BMT,05/20/2017,00:00:00,REGULAR,0005711198,0034283046                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,05/20/2017,04:00:00,REGULAR,0005711227,0034283199                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,05/20/2017,08:00:00,REGULAR,0005711239,0034283366                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,05/20/2017,12:00:00,REGULAR,0005711265,0034283948                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,05/20/2017,16:00:00,REGULAR,0005711312,0034284851                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,05/20/2017,20:00:00,REGULAR,0005711421,0034285935                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,05/21/2017,00:00:00,REGULAR,0005711552,0034286599                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,05/21/2017,04:00:00,REGULAR,0005711579,0034286786                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,05/21/2017,08:00:00,REGULAR,0005711594,0034286898                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,05/21/2017,12:00:00,REGULAR,0005711614,0034287415                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,05/21/2017,16:00:00,REGULAR,0005711653,0034288215                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,05/21/2017,20:00:00,REGULAR,0005711762,0034289144                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,05/22/2017,00:00:00,REGULAR,0005711847,0034289637                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,05/22/2017,04:00:00,REGULAR,0005711861,0034289721                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,05/22/2017,08:00:00,REGULAR,0005711871,0034290113                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,05/22/2017,12:00:00,REGULAR,0005711902,0034291005                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,05/22/2017,16:00:00,REGULAR,0005711986,0034291868                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,05/22/2017,20:00:00,REGULAR,0005712296,0034293084                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,05/23/2017,00:00:00,REGULAR,0005712436,0034293492                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,05/23/2017,04:00:00,REGULAR,0005712462,0034293540                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,05/23/2017,08:00:00,REGULAR,0005712483,0034293958                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,05/23/2017,12:00:00,REGULAR,0005712517,0034295249                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,05/23/2017,16:00:00,REGULAR,0005712587,0034296188                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,05/23/2017,20:00:00,REGULAR,0005712904,0034297580                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,05/24/2017,00:00:00,REGULAR,0005713089,0034298129                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,05/24/2017,04:00:00,REGULAR,0005713125,0034298203                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,05/24/2017,07:59:52,REGULAR,0005713143,0034298629                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,05/24/2017,08:00:00,REGULAR,0005713143,0034298629                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,05/24/2017,12:00:00,REGULAR,0005713175,0034299971                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,05/24/2017,16:00:00,REGULAR,0005713277,0034300987                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,05/24/2017,20:00:00,REGULAR,0005713562,0034302339                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,05/25/2017,00:00:00,REGULAR,0005713746,0034302901                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,05/25/2017,04:00:00,REGULAR,0005713779,0034302963                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,05/25/2017,08:00:00,REGULAR,0005713798,0034303340                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,05/25/2017,12:00:00,REGULAR,0005713834,0034304752                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,05/25/2017,16:00:00,REGULAR,0005713916,0034305743                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,05/25/2017,20:00:00,REGULAR,0005714207,0034307021                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,05/26/2017,00:00:00,REGULAR,0005714386,0034307572                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,05/26/2017,04:00:00,REGULAR,0005714417,0034307638                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,05/26/2017,08:00:00,REGULAR,0005714434,0034307995                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,05/26/2017,12:00:00,REGULAR,0005714470,0034309049                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,05/26/2017,16:00:00,REGULAR,0005714620,0034310087                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,05/26/2017,20:00:00,REGULAR,0005714814,0034311483                                               
A013,R081,01-03-00,49 ST,NQRW,BMT,05/20/2017,00:00:00,REGULAR,0003969384,0004464486                                               
A013,R081,01-03-00,49 ST,NQRW,BMT,05/20/2017,04:00:00,REGULAR,0003969466,0004464547                                               
A013,R081,01-03-00,49 ST,NQRW,BMT,05/20/2017,08:00:00,REGULAR,0003969488,0004464583                                               
A013,R081,01-03-00,49 ST,NQRW,BMT,05/20/2017,12:00:00,REGULAR,0003969586,0004464743                                               
A013,R081,01-03-00,49 ST,NQRW,BMT,05/20/2017,16:00:00,REGULAR,0003969730,0004465084                                               
A013,R081,01-03-00,49 ST,NQRW,BMT,05/20/2017,20:00:00,REGULAR,0003970012,0004465548                                               
A013,R081,01-03-00,49 ST,NQRW,BMT,05/21/2017,00:00:00,REGULAR,0003970305,0004465790                                               
A013,R081,01-03-00,49 ST,NQRW,BMT,05/21/2017,04:00:00,REGULAR,0003970383,0004465853                                               
A013,R081,01-03-00,49 ST,NQRW,BMT,05/21/2017,08:00:00,REGULAR,0003970397,0004465876                                               
A013,R081,01-03-00,49 ST,NQRW,BMT,05/21/2017,12:00:00,REGULAR,0003970466,0004466044                                               
A013,R081,01-03-00,49 ST,NQRW,BMT,05/21/2017,16:00:00,REGULAR,0003970616,0004466321                                               
A013,R081,01-03-00,49 ST,NQRW,BMT,05/21/2017,20:00:00,REGULAR,0003970893,0004466623                                               
A013,R081,01-03-00,49 ST,NQRW,BMT,05/22/2017,00:00:00,REGULAR,0003971071,0004466822                                               
A013,R081,01-03-00,49 ST,NQRW,BMT,05/22/2017,04:00:00,REGULAR,0003971100,0004466843                                               
A013,R081,01-03-00,49 ST,NQRW,BMT,05/22/2017,08:00:00,REGULAR,0003971116,0004466999                                               
A013,R081,01-03-00,49 ST,NQRW,BMT,05/22/2017,12:00:00,REGULAR,0003971220,0004467331                                               
A013,R081,01-03-00,49 ST,NQRW,BMT,05/22/2017,16:00:00,REGULAR,0003971463,0004467595                                               
A013,R081,01-03-00,49 ST,NQRW,BMT,05/22/2017,20:00:00,REGULAR,0003972236,0004467925                                               
A013,R081,01-03-00,49 ST,NQRW,BMT,05/23/2017,00:00:00,REGULAR,0003972472,0004468061                                               
A013,R081,01-03-00,49 ST,NQRW,BMT,05/23/2017,04:00:00,REGULAR,0003972508,0004468072                                               
A013,R081,01-03-00,49 ST,NQRW,BMT,05/23/2017,08:00:00,REGULAR,0003972529,0004468236                                               
A013,R081,01-03-00,49 ST,NQRW,BMT,05/23/2017,12:00:00,REGULAR,0003972628,0004468771                                               
A013,R081,01-03-00,49 ST,NQRW,BMT,05/23/2017,16:00:00,REGULAR,0003972842,0004469030                                               
A013,R081,01-03-00,49 ST,NQRW,BMT,05/23/2017,20:00:00,REGULAR,0003973594,0004469527                                               
A013,R081,01-03-00,49 ST,NQRW,BMT,05/24/2017,00:00:00,REGULAR,0003973974,0004469699                                               
A013,R081,01-03-00,49 ST,NQRW,BMT,05/24/2017,04:00:00,REGULAR,0003974012,0004469720                                               
A013,R081,01-03-00,49 ST,NQRW,BMT,05/24/2017,07:59:52,REGULAR,0003974027,0004469889                                               
A013,R081,01-03-00,49 ST,NQRW,BMT,05/24/2017,08:00:00,REGULAR,0003974027,0004469889                                               
A013,R081,01-03-00,49 ST,NQRW,BMT,05/24/2017,12:00:00,REGULAR,0003974138,0004470504                                               
A013,R081,01-03-00,49 ST,NQRW,BMT,05/24/2017,16:00:00,REGULAR,0003974400,0004470826                                               
A013,R081,01-03-00,49 ST,NQRW,BMT,05/24/2017,20:00:00,REGULAR,0003975160,0004471251                                               
A013,R081,01-03-00,49 ST,NQRW,BMT,05/25/2017,00:00:00,REGULAR,0003975500,0004471438                                               
A013,R081,01-03-00,49 ST,NQRW,BMT,05/25/2017,04:00:00,REGULAR,0003975553,0004471463                                               
A013,R081,01-03-00,49 ST,NQRW,BMT,05/25/2017,08:00:00,REGULAR,0003975570,0004471635                                               
A013,R081,01-03-00,49 ST,NQRW,BMT,05/25/2017,12:00:00,REGULAR,0003975690,0004472231                                               
A013,R081,01-03-00,49 ST,NQRW,BMT,05/25/2017,16:00:00,REGULAR,0003975959,0004472531                                               
A013,R081,01-03-00,49 ST,NQRW,BMT,05/25/2017,20:00:00,REGULAR,0003976725,0004472964                                               
A013,R081,01-03-00,49 ST,NQRW,BMT,05/26/2017,00:00:00,REGULAR,0003977089,0004473117                                               
A013,R081,01-03-00,49 ST,NQRW,BMT,05/26/2017,04:00:00,REGULAR,0003977132,0004473134                                               
