C/A,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,EXITS                                                               
A011,R080,01-00-01,57 ST-7 AV,NQRW,BMT,05/12/2017,00:00:00,REGULAR,0015745185,0017344441                                          
A011,R080,01-00-01,57 ST-7 AV,NQRW,BMT,05/12/2017,04:00:00,REGULAR,0015745276,0017344452                                          
A011,R080,01-00-01,57 ST-7 AV,NQRW,BMT,05/12/2017,08:00:00,REGULAR,0015745355,0017344695                                          
A011,R080,01-00-01,57 ST-7 AV,NQRW,BMT,05/12/2017,12:00:00,REGULAR,0015745743,0017345515                                          
A011,R080,01-00-01,57 ST-7 AV,NQRW,BMT,05/12/2017,16:00:00,REGULAR,0015746284,0017345803                                          
A011,R080,01-00-01,57 ST-7 AV,NQRW,BMT,05/12/2017,20:00:00,REGULAR,0015747611,0017346099                                          
A011,R080,01-00-02,57 ST-7 AV,NQRW,BMT,05/06/2017,00:00:00,REGULAR,1561569414,1292776164                                          
A011,R080,01-00-02,57 ST-7 AV,NQRW,BMT,05/06/2017,04:00:00,REGULAR,1561569514,1292776173                                          
A011,R080,01-00-02,57 ST-7 AV,NQRW,BMT,05/06/2017,08:00:00,REGULAR,1561569536,1292776237                                          
A011,R080,01-00-02,57 ST-7 AV,NQRW,BMT,05/06/2017,12:00:00,REGULAR,1561569665,1292776412                                          
A011,R080,01-00-02,57 ST-7 AV,NQRW,BMT,05/06/2017,16:00:00,REGULAR,1561569923,1292776620                                          
A011,R080,01-00-02,57 ST-7 AV,NQRW,BMT,05/06/2017,20:00:00,REGULAR,1561570275,1292776782                                          
A011,R080,01-00-02,57 ST-7 AV,NQRW,BMT,05/07/2017,00:00:00,REGULAR,1561570497,1292776848                                          
A011,R080,01-00-02,57 ST-7 AV,NQRW,BMT,05/07/2017,04:00:00,REGULAR,1561570582,1292776872                                          
A011,R080,01-00-02,57 ST-7 AV,NQRW,BMT,05/07/2017,08:00:00,REGULAR,1561570607,1292776903                                          
A011,R080,01-00-02,57 ST-7 AV,NQRW,BMT,05/07/2017,12:00:00,REGULAR,1561570740,1292777040                                          
A011,R080,01-00-02,57 ST-7 AV,NQRW,BMT,05/07/2017,16:00:00,REGULAR,1561570911,1292777179                                          
A011,R080,01-00-02,57 ST-7 AV,NQRW,BMT,05/07/2017,20:00:00,REGULAR,1561571175,1292777296                                          
A011,R080,01-00-02,57 ST-7 AV,NQRW,BMT,05/08/2017,00:00:00,REGULAR,1561571327,1292777340                                          
A011,R080,01-00-02,57 ST-7 AV,NQRW,BMT,05/08/2017,04:00:00,REGULAR,1561571361,1292777345                                          
A011,R080,01-00-02,57 ST-7 AV,NQRW,BMT,05/08/2017,08:00:00,REGULAR,1561571421,1292777551                                          
A011,R080,01-00-02,57 ST-7 AV,NQRW,BMT,05/08/2017,12:00:00,REGULAR,1561571685,1292778229                                          
A011,R080,01-00-02,57 ST-7 AV,NQRW,BMT,05/08/2017,16:00:00,REGULAR,1561571998,1292778400                                          
A011,R080,01-00-02,57 ST-7 AV,NQRW,BMT,05/08/2017,20:00:00,REGULAR,1561573128,1292778649                                          
A011,R080,01-00-02,57 ST-7 AV,NQRW,BMT,05/09/2017,00:00:00,REGULAR,1561573416,1292778727                                          
A011,R080,01-00-02,57 ST-7 AV,NQRW,BMT,05/09/2017,04:00:00,REGULAR,1561573462,1292778735                                          
A011,R080,01-00-02,57 ST-7 AV,NQRW,BMT,05/09/2017,08:00:00,REGULAR,1561573516,1292778971                                          
A011,R080,01-00-02,57 ST-7 AV,NQRW,BMT,05/09/2017,12:00:00,REGULAR,1561573798,1292779753                                          
A011,R080,01-00-02,57 ST-7 AV,NQRW,BMT,05/09/2017,16:00:00,REGULAR,1561574163,1292779976                                          
A011,R080,01-00-02,57 ST-7 AV,NQRW,BMT,05/09/2017,20:00:00,REGULAR,1561575255,1292780276                                          
A011,R080,01-00-02,57 ST-7 AV,NQRW,BMT,05/10/2017,00:00:00,REGULAR,1561575674,1292780350                                          
A011,R080,01-00-02,57 ST-7 AV,NQRW,BMT,05/10/2017,04:00:00,REGULAR,1561575732,1292780355                                          
A011,R080,01-00-02,57 ST-7 AV,NQRW,BMT,05/10/2017,08:00:00,REGULAR,1561575793,1292780591                                          
A011,R080,01-00-02,57 ST-7 AV,NQRW,BMT,05/10/2017,12:00:00,REGULAR,1561576093,1292781322                                          
A011,R080,01-00-02,57 ST-7 AV,NQRW,BMT,05/10/2017,16:00:00,REGULAR,1561576455,1292781506                                          
A011,R080,01-00-02,57 ST-7 AV,NQRW,BMT,05/10/2017,20:00:00,REGULAR,1561577548,1292781766                                          
A011,R080,01-00-02,57 ST-7 AV,NQRW,BMT,05/11/2017,00:00:00,REGULAR,1561577942,1292781841                                          
A011,R080,01-00-02,57 ST-7 AV,NQRW,BMT,05/11/2017,04:00:00,REGULAR,1561577996,1292781846                                          
A011,R080,01-00-02,57 ST-7 AV,NQRW,BMT,05/11/2017,08:00:00,REGULAR,1561578071,1292782080                                          
A011,R080,01-00-02,57 ST-7 AV,NQRW,BMT,05/11/2017,12:00:00,REGULAR,1561578357,1292782756                                          
A011,R080,01-00-02,57 ST-7 AV,NQRW,BMT,05/11/2017,16:00:00,REGULAR,1561578718,1292782964                                          
A011,R080,01-00-02,57 ST-7 AV,NQRW,BMT,05/11/2017,20:00:00,REGULAR,1561579748,1292783255                                          
A011,R080,01-00-02,57 ST-7 AV,NQRW,BMT,05/12/2017,00:00:00,REGULAR,1561580129,1292783335                                          
A011,R080,01-00-02,57 ST-7 AV,NQRW,BMT,05/12/2017,04:00:00,REGULAR,1561580189,1292783343                                          
A011,R080,01-00-02,57 ST-7 AV,NQRW,BMT,05/12/2017,08:00:00,REGULAR,1561580253,1292783543                                          
A011,R080,01-00-02,57 ST-7 AV,NQRW,BMT,05/12/2017,12:00:00,REGULAR,1561580540,1292784235                                          
A011,R080,01-00-02,57 ST-7 AV,NQRW,BMT,05/12/2017,16:00:00,REGULAR,1561580928,1292784472                                          
A011,R080,01-00-02,57 ST-7 AV,NQRW,BMT,05/12/2017,20:00:00,REGULAR,1561581933,1292784792                                          
A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,05/06/2017,00:00:00,REGULAR,1661944917,1257112662                                          
A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,05/06/2017,04:00:00,REGULAR,1661945001,1257112637                                          
A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,05/06/2017,08:00:00,REGULAR,1661945032,1257112603                                          
A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,05/06/2017,12:00:00,REGULAR,1661945152,1257112421                                          
A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,05/06/2017,16:00:00,REGULAR,1661945369,1257112075                                          
A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,05/06/2017,20:00:00,REGULAR,1661945626,1257111733                                          
A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,05/07/2017,00:00:00,REGULAR,1661945825,1257111558                                          
A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,05/07/2017,04:00:00,REGULAR,1661945889,1257111522                                          
A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,05/07/2017,08:00:00,REGULAR,1661945919,1257111492                                          
A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,05/07/2017,12:00:00,REGULAR,1661945998,1257111333                                          
A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,05/07/2017,16:00:00,REGULAR,1661946185,1257111134                                          
A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,05/07/2017,20:00:00,REGULAR,1661946421,1257110932                                          
A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,05/08/2017,00:00:00,REGULAR,1661946549,1257110835                                          
A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,05/08/2017,04:00:00,REGULAR,1661946578,1257110824                                          
A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,05/08/2017,08:00:00,REGULAR,1661946643,1257110642                                          
A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,05/08/2017,12:00:00,REGULAR,1661946867,1257109866                                          
A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,05/08/2017,16:00:00,REGULAR,1661947164,1257109590                                          
A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,05/08/2017,20:00:00,REGULAR,1661948108,1257109006                                          
A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,05/09/2017,00:00:00,REGULAR,1661948375,1257108848                                          
A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,05/09/2017,04:00:00,REGULAR,1661948422,1257108838                                          
A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,05/09/2017,08:00:00,REGULAR,1661948467,1257108670                                          
A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,05/09/2017,12:00:00,REGULAR,1661948665,1257107912                                          
A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,05/09/2017,16:00:00,REGULAR,1661948934,1257107569                                          
A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,05/09/2017,20:00:00,REGULAR,1661949887,1257106964                                          
A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,05/10/2017,00:00:00,REGULAR,1661950225,1257106824                                          
A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,05/10/2017,04:00:00,REGULAR,1661950282,1257106815                                          
A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,05/10/2017,08:00:00,REGULAR,1661950337,1257106635                                          
A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,05/10/2017,12:00:00,REGULAR,1661950556,1257105832                                          
A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,05/10/2017,16:00:00,REGULAR,1661950877,1257105452                                          
A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,05/10/2017,20:00:00,REGULAR,1661951817,1257104854                                          
A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,05/11/2017,00:00:00,REGULAR,1661952179,1257104699                                          
A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,05/11/2017,04:00:00,REGULAR,1661952243,1257104686                                          
A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,05/11/2017,08:00:00,REGULAR,1661952297,1257104485                                          
A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,05/11/2017,12:00:00,REGULAR,1661952487,1257103644                                          
A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,05/11/2017,16:00:00,REGULAR,1661952820,1257103312                                          
A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,05/11/2017,20:00:00,REGULAR,1661953690,1257102731                                          
A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,05/12/2017,00:00:00,REGULAR,1661954074,1257102565                                          
A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,05/12/2017,04:00:00,REGULAR,1661954148,1257102542                                          
A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,05/12/2017,08:00:00,REGULAR,1661954195,1257102374                                          
A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,05/12/2017,12:00:00,REGULAR,1661954433,1257101627                                          
A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,05/12/2017,16:00:00,REGULAR,1661954761,1257101245                                          
A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,05/12/2017,20:00:00,REGULAR,1661955650,1257100648                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,05/06/2017,00:00:00,REGULAR,0000462745,0000520361                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,05/06/2017,04:00:00,REGULAR,0000462822,0000520409                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,05/06/2017,08:00:00,REGULAR,0000462859,0000520488                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,05/06/2017,12:00:00,REGULAR,0000463018,0000520796                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,05/06/2017,16:00:00,REGULAR,0000463339,0000521288                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,05/06/2017,20:00:00,REGULAR,0000463746,0000521800                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,05/07/2017,00:00:00,REGULAR,0000464030,0000522064                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,05/07/2017,04:00:00,REGULAR,0000464119,0000522125                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,05/07/2017,08:00:00,REGULAR,0000464149,0000522182                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,05/07/2017,12:00:00,REGULAR,0000464289,0000522456                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,05/07/2017,16:00:00,REGULAR,0000464577,0000522728                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,05/07/2017,20:00:00,REGULAR,0000464868,0000522996                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,05/08/2017,00:00:00,REGULAR,0000465061,0000523163                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,05/08/2017,04:00:00,REGULAR,0000465091,0000523176                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,05/08/2017,08:00:00,REGULAR,0000465149,0000523440                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,05/08/2017,12:00:00,REGULAR,0000465372,0000524520                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,05/08/2017,16:00:00,REGULAR,0000465744,0000524998                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,05/08/2017,20:00:00,REGULAR,0000467032,0000525489                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,05/09/2017,00:00:00,REGULAR,0000467421,0000525672                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,05/09/2017,04:00:00,REGULAR,0000467477,0000525688                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,05/09/2017,08:00:00,REGULAR,0000467528,0000525985                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,05/09/2017,12:00:00,REGULAR,0000467776,0000527037                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,05/09/2017,16:00:00,REGULAR,0000468187,0000527556                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,05/09/2017,20:00:00,REGULAR,0000469457,0000528226                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,05/10/2017,00:00:00,REGULAR,0000469952,0000528458                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,05/10/2017,04:00:00,REGULAR,0000470017,0000528473                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,05/10/2017,08:00:00,REGULAR,0000470090,0000528794                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,05/10/2017,12:00:00,REGULAR,0000470345,0000529967                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,05/10/2017,16:00:00,REGULAR,0000470782,0000530479                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,05/10/2017,20:00:00,REGULAR,0000472006,0000531078                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,05/11/2017,00:00:00,REGULAR,0000472497,0000531365                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,05/11/2017,04:00:00,REGULAR,0000472579,0000531385                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,05/11/2017,08:00:00,REGULAR,0000472654,0000531657                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,05/11/2017,12:00:00,REGULAR,0000472922,0000532794                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,05/11/2017,16:00:00,REGULAR,0000473344,0000533302                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,05/11/2017,20:00:00,REGULAR,0000474529,0000533971                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,05/12/2017,00:00:00,REGULAR,0000475028,0000534219                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,05/12/2017,04:00:00,REGULAR,0000475120,0000534249                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,05/12/2017,08:00:00,REGULAR,0000475184,0000534525                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,05/12/2017,12:00:00,REGULAR,0000475405,0000535602                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,05/12/2017,16:00:00,REGULAR,0000475878,0000536208                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,05/12/2017,20:00:00,REGULAR,0000476988,0000536898                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,05/06/2017,00:00:00,REGULAR,0000467164,0000456680                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,05/06/2017,04:00:00,REGULAR,0000467274,0000456735                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,05/06/2017,08:00:00,REGULAR,0000467310,0000456861                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,05/06/2017,12:00:00,REGULAR,0000467447,0000457264                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,05/06/2017,16:00:00,REGULAR,0000467835,0000457838                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,05/06/2017,20:00:00,REGULAR,0000468308,0000458377                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,05/07/2017,00:00:00,REGULAR,0000468661,0000458670                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,05/07/2017,04:00:00,REGULAR,0000468785,0000458734                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,05/07/2017,08:00:00,REGULAR,0000468822,0000458836                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,05/07/2017,12:00:00,REGULAR,0000468964,0000459220                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,05/07/2017,16:00:00,REGULAR,0000469268,0000459542                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,05/07/2017,20:00:00,REGULAR,0000469726,0000459839                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,05/08/2017,00:00:00,REGULAR,0000469983,0000460027                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,05/08/2017,04:00:00,REGULAR,0000470030,0000460052                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,05/08/2017,08:00:00,REGULAR,0000470103,0000460420                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,05/08/2017,12:00:00,REGULAR,0000470346,0000461778                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,05/08/2017,16:00:00,REGULAR,0000470880,0000462290                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,05/08/2017,20:00:00,REGULAR,0000472589,0000462658                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,05/09/2017,00:00:00,REGULAR,0000473142,0000462841                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,05/09/2017,04:00:00,REGULAR,0000473220,0000462874                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,05/09/2017,08:00:00,REGULAR,0000473300,0000463264                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,05/09/2017,12:00:00,REGULAR,0000473577,0000464551                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,05/09/2017,16:00:00,REGULAR,0000474138,0000465097                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,05/09/2017,20:00:00,REGULAR,0000475977,0000465456                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,05/10/2017,00:00:00,REGULAR,0000476611,0000465712                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,05/10/2017,04:00:00,REGULAR,0000476701,0000465734                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,05/10/2017,08:00:00,REGULAR,0000476799,0000466121                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,05/10/2017,12:00:00,REGULAR,0000477087,0000467605                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,05/10/2017,16:00:00,REGULAR,0000477704,0000468164                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,05/10/2017,20:00:00,REGULAR,0000479498,0000468571                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,05/11/2017,00:00:00,REGULAR,0000480253,0000468788                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,05/11/2017,04:00:00,REGULAR,0000480341,0000468812                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,05/11/2017,08:00:00,REGULAR,0000480429,0000469199                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,05/11/2017,12:00:00,REGULAR,0000480693,0000470682                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,05/11/2017,16:00:00,REGULAR,0000481285,0000471258                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,05/11/2017,20:00:00,REGULAR,0000482867,0000471754                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,05/12/2017,00:00:00,REGULAR,0000483553,0000471962                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,05/12/2017,04:00:00,REGULAR,0000483664,0000471990                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,05/12/2017,08:00:00,REGULAR,0000483740,0000472344                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,05/12/2017,12:00:00,REGULAR,0000483998,0000473690                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,05/12/2017,16:00:00,REGULAR,0000484623,0000474317                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,05/12/2017,20:00:00,REGULAR,0000486145,0000474856                                          
A013,R081,01-00-00,49 ST,NQRW,BMT,05/06/2017,00:00:00,REGULAR,0005703897,0034225808                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,05/06/2017,04:00:00,REGULAR,0005703947,0034225946                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,05/06/2017,08:00:00,REGULAR,0005703962,0034226060                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,05/06/2017,12:00:00,REGULAR,0005703981,0034226517                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,05/06/2017,16:00:00,REGULAR,0005704052,0034227252                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,05/06/2017,20:00:00,REGULAR,0005704126,0034228419                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,05/07/2017,00:00:00,REGULAR,0005704216,0034229053                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,05/07/2017,04:00:00,REGULAR,0005704275,0034229205                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,05/07/2017,08:00:00,REGULAR,0005704288,0034229294                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,05/07/2017,12:00:00,REGULAR,0005704322,0034229679                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,05/07/2017,16:00:00,REGULAR,0005704369,0034230209                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,05/07/2017,20:00:00,REGULAR,0005704457,0034230867                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,05/08/2017,00:00:00,REGULAR,0005704540,0034231248                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,05/08/2017,04:00:00,REGULAR,0005704557,0034231300                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,05/08/2017,08:00:00,REGULAR,0005704575,0034231731                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,05/08/2017,12:00:00,REGULAR,0005704607,0034232989                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,05/08/2017,16:00:00,REGULAR,0005704679,0034233860                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,05/08/2017,20:00:00,REGULAR,0005704943,0034235014                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,05/09/2017,00:00:00,REGULAR,0005705080,0034235473                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,05/09/2017,04:00:00,REGULAR,0005705110,0034235513                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,05/09/2017,08:00:00,REGULAR,0005705129,0034235955                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,05/09/2017,12:00:00,REGULAR,0005705159,0034237021                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,05/09/2017,16:00:00,REGULAR,0005705231,0034237945                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,05/09/2017,20:00:00,REGULAR,0005705497,0034239206                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,05/10/2017,00:00:00,REGULAR,0005705689,0034239662                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,05/10/2017,04:00:00,REGULAR,0005705715,0034239701                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,05/10/2017,08:00:00,REGULAR,0005705728,0034240097                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,05/10/2017,12:00:00,REGULAR,0005705767,0034241462                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,05/10/2017,16:00:00,REGULAR,0005705844,0034242401                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,05/10/2017,20:00:00,REGULAR,0005706141,0034243792                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,05/11/2017,00:00:00,REGULAR,0005706327,0034244349                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,05/11/2017,04:00:00,REGULAR,0005706354,0034244415                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,05/11/2017,08:00:00,REGULAR,0005706371,0034244849                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,05/11/2017,12:00:00,REGULAR,0005706399,0034246182                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,05/11/2017,16:00:00,REGULAR,0005706474,0034247127                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,05/11/2017,20:00:00,REGULAR,0005706703,0034248696                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,05/12/2017,00:00:00,REGULAR,0005706873,0034249212                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,05/12/2017,04:00:00,REGULAR,0005706912,0034249281                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,05/12/2017,08:00:00,REGULAR,0005706925,0034249655                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,05/12/2017,12:00:00,REGULAR,0005706960,0034250915                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,05/12/2017,16:00:00,REGULAR,0005707033,0034251863                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,05/12/2017,20:00:00,REGULAR,0005707265,0034253262                                               
A013,R081,01-03-00,49 ST,NQRW,BMT,05/06/2017,00:00:00,REGULAR,0003951251,0004444681                                               
A013,R081,01-03-00,49 ST,NQRW,BMT,05/06/2017,04:00:00,REGULAR,0003951321,0004444707                                               
A013,R081,01-03-00,49 ST,NQRW,BMT,05/06/2017,08:00:00,REGULAR,0003951344,0004444733                                               
A013,R081,01-03-00,49 ST,NQRW,BMT,05/06/2017,12:00:00,REGULAR,0003951420,0004444874                                               
A013,R081,01-03-00,49 ST,NQRW,BMT,05/06/2017,16:00:00,REGULAR,0003951614,0004445136                                               
A013,R081,01-03-00,49 ST,NQRW,BMT,05/06/2017,20:00:00,REGULAR,0003951843,0004445507                                               
A013,R081,01-03-00,49 ST,NQRW,BMT,05/07/2017,00:00:00,REGULAR,0003952106,0004445711                                               
A013,R081,01-03-00,49 ST,NQRW,BMT,05/07/2017,04:00:00,REGULAR,0003952193,0004445741                                               
A013,R081,01-03-00,49 ST,NQRW,BMT,05/07/2017,08:00:00,REGULAR,0003952221,0004445761                                               
