C/A,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,EXITS                                                               
A002,R051,02-05-00,59 ST,NQR456W,BMT,05/17/2017,00:00:00,REGULAR,0000001395,0000000000                                            
A002,R051,02-05-00,59 ST,NQR456W,BMT,05/17/2017,04:00:00,REGULAR,0000001395,0000000000                                            
A002,R051,02-05-00,59 ST,NQR456W,BMT,05/17/2017,08:00:00,REGULAR,0000001395,0000000000                                            
A002,R051,02-05-00,59 ST,NQR456W,BMT,05/17/2017,12:00:00,REGULAR,0000001396,0000000000                                            
A002,R051,02-05-00,59 ST,NQR456W,BMT,05/17/2017,16:00:00,REGULAR,0000001396,0000000000                                            
A002,R051,02-05-00,59 ST,NQR456W,BMT,05/17/2017,20:00:00,REGULAR,0000001396,0000000000                                            
A002,R051,02-05-00,59 ST,NQR456W,BMT,05/18/2017,00:00:00,REGULAR,0000001396,0000000000                                            
A002,R051,02-05-00,59 ST,NQR456W,BMT,05/18/2017,04:00:00,REGULAR,0000001396,0000000000                                            
A002,R051,02-05-00,59 ST,NQR456W,BMT,05/18/2017,08:00:00,REGULAR,0000001396,0000000000                                            
A002,R051,02-05-00,59 ST,NQR456W,BMT,05/18/2017,12:00:00,REGULAR,0000001396,0000000000                                            
A002,R051,02-05-00,59 ST,NQR456W,BMT,05/18/2017,16:00:00,REGULAR,0000001396,0000000000                                            
A002,R051,02-05-00,59 ST,NQR456W,BMT,05/18/2017,20:00:00,REGULAR,0000001396,0000000000                                            
A002,R051,02-05-00,59 ST,NQR456W,BMT,05/19/2017,00:00:00,REGULAR,0000001396,0000000000                                            
A002,R051,02-05-00,59 ST,NQR456W,BMT,05/19/2017,04:00:00,REGULAR,0000001396,0000000000                                            
A002,R051,02-05-00,59 ST,NQR456W,BMT,05/19/2017,08:00:00,REGULAR,0000001396,0000000000                                            
A002,R051,02-05-00,59 ST,NQR456W,BMT,05/19/2017,12:00:00,REGULAR,0000001396,0000000000                                            
A002,R051,02-05-00,59 ST,NQR456W,BMT,05/19/2017,16:00:00,REGULAR,0000001396,0000000000                                            
A002,R051,02-05-00,59 ST,NQR456W,BMT,05/19/2017,20:00:00,REGULAR,0000001396,0000000000                                            
A002,R051,02-05-01,59 ST,NQR456W,BMT,05/13/2017,00:00:00,REGULAR,0000000000,0000000734                                            
A002,R051,02-05-01,59 ST,NQR456W,BMT,05/13/2017,04:00:00,REGULAR,0000000000,0000000734                                            
A002,R051,02-05-01,59 ST,NQR456W,BMT,05/13/2017,08:00:00,REGULAR,0000000000,0000000734                                            
A002,R051,02-05-01,59 ST,NQR456W,BMT,05/13/2017,12:00:00,REGULAR,0000000000,0000000734                                            
A002,R051,02-05-01,59 ST,NQR456W,BMT,05/13/2017,16:00:00,REGULAR,0000000000,0000000734                                            
A002,R051,02-05-01,59 ST,NQR456W,BMT,05/13/2017,20:00:00,REGULAR,0000000000,0000000734                                            
A002,R051,02-05-01,59 ST,NQR456W,BMT,05/14/2017,00:00:00,REGULAR,0000000000,0000000734                                            
A002,R051,02-05-01,59 ST,NQR456W,BMT,05/14/2017,04:00:00,REGULAR,0000000000,0000000734                                            
A002,R051,02-05-01,59 ST,NQR456W,BMT,05/14/2017,08:00:00,REGULAR,0000000000,0000000734                                            
A002,R051,02-05-01,59 ST,NQR456W,BMT,05/14/2017,12:00:00,REGULAR,0000000000,0000000734                                            
A002,R051,02-05-01,59 ST,NQR456W,BMT,05/14/2017,16:00:00,REGULAR,0000000000,0000000734                                            
A002,R051,02-05-01,59 ST,NQR456W,BMT,05/14/2017,20:00:00,REGULAR,0000000000,0000000734                                            
A002,R051,02-05-01,59 ST,NQR456W,BMT,05/15/2017,00:00:00,REGULAR,0000000000,0000000734                                            
A002,R051,02-05-01,59 ST,NQR456W,BMT,05/15/2017,04:00:00,REGULAR,0000000000,0000000734                                            
A002,R051,02-05-01,59 ST,NQR456W,BMT,05/15/2017,08:00:00,REGULAR,0000000000,0000000734                                            
A002,R051,02-05-01,59 ST,NQR456W,BMT,05/15/2017,12:00:00,REGULAR,0000000000,0000000734                                            
A002,R051,02-05-01,59 ST,NQR456W,BMT,05/15/2017,16:00:00,REGULAR,0000000000,0000000734                                            
A002,R051,02-05-01,59 ST,NQR456W,BMT,05/15/2017,20:00:00,REGULAR,0000000000,0000000734                                            
A002,R051,02-05-01,59 ST,NQR456W,BMT,05/16/2017,00:00:00,REGULAR,0000000000,0000000734                                            
A002,R051,02-05-01,59 ST,NQR456W,BMT,05/16/2017,04:00:00,REGULAR,0000000000,0000000734                                            
A002,R051,02-05-01,59 ST,NQR456W,BMT,05/16/2017,08:00:00,REGULAR,0000000000,0000000734                                            
A002,R051,02-05-01,59 ST,NQR456W,BMT,05/16/2017,12:00:00,REGULAR,0000000000,0000000734                                            
A002,R051,02-05-01,59 ST,NQR456W,BMT,05/16/2017,16:00:00,REGULAR,0000000000,0000000734                                            
A002,R051,02-05-01,59 ST,NQR456W,BMT,05/16/2017,20:00:00,REGULAR,0000000000,0000000734                                            
A002,R051,02-05-01,59 ST,NQR456W,BMT,05/17/2017,00:00:00,REGULAR,0000000000,0000000734                                            
A002,R051,02-05-01,59 ST,NQR456W,BMT,05/17/2017,04:00:00,REGULAR,0000000000,0000000734                                            
A002,R051,02-05-01,59 ST,NQR456W,BMT,05/17/2017,08:00:00,REGULAR,0000000000,0000000734                                            
A002,R051,02-05-01,59 ST,NQR456W,BMT,05/17/2017,12:00:00,REGULAR,0000000000,0000000734                                            
A002,R051,02-05-01,59 ST,NQR456W,BMT,05/17/2017,16:00:00,REGULAR,0000000000,0000000734                                            
A002,R051,02-05-01,59 ST,NQR456W,BMT,05/17/2017,20:00:00,REGULAR,0000000000,0000000734                                            
A002,R051,02-05-01,59 ST,NQR456W,BMT,05/18/2017,00:00:00,REGULAR,0000000000,0000000734                                            
A002,R051,02-05-01,59 ST,NQR456W,BMT,05/18/2017,04:00:00,REGULAR,0000000000,0000000734                                            
A002,R051,02-05-01,59 ST,NQR456W,BMT,05/18/2017,08:00:00,REGULAR,0000000000,0000000734                                            
A002,R051,02-05-01,59 ST,NQR456W,BMT,05/18/2017,12:00:00,REGULAR,0000000000,0000000734                                            
A002,R051,02-05-01,59 ST,NQR456W,BMT,05/18/2017,16:00:00,REGULAR,0000000000,0000000734                                            
A002,R051,02-05-01,59 ST,NQR456W,BMT,05/18/2017,20:00:00,REGULAR,0000000000,0000000734                                            
A002,R051,02-05-01,59 ST,NQR456W,BMT,05/19/2017,00:00:00,REGULAR,0000000000,0000000734                                            
A002,R051,02-05-01,59 ST,NQR456W,BMT,05/19/2017,04:00:00,REGULAR,0000000000,0000000734                                            
A002,R051,02-05-01,59 ST,NQR456W,BMT,05/19/2017,08:00:00,REGULAR,0000000000,0000000734                                            
A002,R051,02-05-01,59 ST,NQR456W,BMT,05/19/2017,12:00:00,REGULAR,0000000000,0000000734                                            
A002,R051,02-05-01,59 ST,NQR456W,BMT,05/19/2017,16:00:00,REGULAR,0000000000,0000000734                                            
A002,R051,02-05-01,59 ST,NQR456W,BMT,05/19/2017,20:00:00,REGULAR,0000000000,0000000734                                            
A002,R051,02-06-00,59 ST,NQR456W,BMT,05/13/2017,00:00:00,REGULAR,0007039200,0000150320                                            
A002,R051,02-06-00,59 ST,NQR456W,BMT,05/13/2017,04:00:00,REGULAR,0007039237,0000150320                                            
A002,R051,02-06-00,59 ST,NQR456W,BMT,05/13/2017,08:00:00,REGULAR,0007039271,0000150320                                            
A002,R051,02-06-00,59 ST,NQR456W,BMT,05/13/2017,12:00:00,REGULAR,0007039405,0000150326                                            
A002,R051,02-06-00,59 ST,NQR456W,BMT,05/13/2017,16:00:00,REGULAR,0007039657,0000150330                                            
A002,R051,02-06-00,59 ST,NQR456W,BMT,05/13/2017,20:00:00,REGULAR,0007039938,0000150336                                            
A002,R051,02-06-00,59 ST,NQR456W,BMT,05/14/2017,00:00:00,REGULAR,0007040058,0000150345                                            
A002,R051,02-06-00,59 ST,NQR456W,BMT,05/14/2017,04:00:00,REGULAR,0007040085,0000150345                                            
A002,R051,02-06-00,59 ST,NQR456W,BMT,05/14/2017,08:00:00,REGULAR,0007040110,0000150345                                            
A002,R051,02-06-00,59 ST,NQR456W,BMT,05/14/2017,12:00:00,REGULAR,0007040238,0000150346                                            
A002,R051,02-06-00,59 ST,NQR456W,BMT,05/14/2017,16:00:00,REGULAR,0007040425,0000150349                                            
A002,R051,02-06-00,59 ST,NQR456W,BMT,05/14/2017,20:00:00,REGULAR,0007040630,0000150388                                            
A002,R051,02-06-00,59 ST,NQR456W,BMT,05/15/2017,00:00:00,REGULAR,0007040731,0000150393                                            
A002,R051,02-06-00,59 ST,NQR456W,BMT,05/15/2017,04:00:00,REGULAR,0007040743,0000150394                                            
A002,R051,02-06-00,59 ST,NQR456W,BMT,05/15/2017,08:00:00,REGULAR,0007040860,0000150395                                            
A002,R051,02-06-00,59 ST,NQR456W,BMT,05/15/2017,12:00:00,REGULAR,0007041195,0000150397                                            
A002,R051,02-06-00,59 ST,NQR456W,BMT,05/15/2017,16:00:00,REGULAR,0007041540,0000150397                                            
A002,R051,02-06-00,59 ST,NQR456W,BMT,05/15/2017,20:00:00,REGULAR,0007042183,0000150401                                            
A002,R051,02-06-00,59 ST,NQR456W,BMT,05/16/2017,00:00:00,REGULAR,0007042380,0000150412                                            
A002,R051,02-06-00,59 ST,NQR456W,BMT,05/16/2017,04:00:00,REGULAR,0007042399,0000150413                                            
A002,R051,02-06-00,59 ST,NQR456W,BMT,05/16/2017,08:00:00,REGULAR,0007042535,0000150414                                            
A002,R051,02-06-00,59 ST,NQR456W,BMT,05/16/2017,12:00:00,REGULAR,0007042922,0000150422                                            
A002,R051,02-06-00,59 ST,NQR456W,BMT,05/16/2017,16:00:00,REGULAR,0007043233,0000150427                                            
A002,R051,02-06-00,59 ST,NQR456W,BMT,05/16/2017,20:00:00,REGULAR,0007043979,0000150432                                            
A002,R051,02-06-00,59 ST,NQR456W,BMT,05/17/2017,00:00:00,REGULAR,0007044253,0000150441                                            
A002,R051,02-06-00,59 ST,NQR456W,BMT,05/17/2017,04:00:00,REGULAR,0007044256,0000150442                                            
A002,R051,02-06-00,59 ST,NQR456W,BMT,05/17/2017,08:00:00,REGULAR,0007044387,0000150444                                            
A002,R051,02-06-00,59 ST,NQR456W,BMT,05/17/2017,12:00:00,REGULAR,0007044784,0000150447                                            
A002,R051,02-06-00,59 ST,NQR456W,BMT,05/17/2017,16:00:00,REGULAR,0007045065,0000150451                                            
A002,R051,02-06-00,59 ST,NQR456W,BMT,05/17/2017,20:00:00,REGULAR,0007045782,0000150457                                            
A002,R051,02-06-00,59 ST,NQR456W,BMT,05/18/2017,00:00:00,REGULAR,0007046028,0000150461                                            
A002,R051,02-06-00,59 ST,NQR456W,BMT,05/18/2017,04:00:00,REGULAR,0007046030,0000150462                                            
A002,R051,02-06-00,59 ST,NQR456W,BMT,05/18/2017,08:00:00,REGULAR,0007046156,0000150462                                            
A002,R051,02-06-00,59 ST,NQR456W,BMT,05/18/2017,12:00:00,REGULAR,0007046517,0000150464                                            
A002,R051,02-06-00,59 ST,NQR456W,BMT,05/18/2017,16:00:00,REGULAR,0007046863,0000150468                                            
A002,R051,02-06-00,59 ST,NQR456W,BMT,05/18/2017,20:00:00,REGULAR,0007047579,0000150477                                            
A002,R051,02-06-00,59 ST,NQR456W,BMT,05/19/2017,00:00:00,REGULAR,0007047831,0000150482                                            
A002,R051,02-06-00,59 ST,NQR456W,BMT,05/19/2017,04:00:00,REGULAR,0007047832,0000150482                                            
A002,R051,02-06-00,59 ST,NQR456W,BMT,05/19/2017,08:00:00,REGULAR,0007047947,0000150483                                            
A002,R051,02-06-00,59 ST,NQR456W,BMT,05/19/2017,12:00:00,REGULAR,0007048299,0000150483                                            
A002,R051,02-06-00,59 ST,NQR456W,BMT,05/19/2017,16:00:00,REGULAR,0007048693,0000150489                                            
A002,R051,02-06-00,59 ST,NQR456W,BMT,05/19/2017,20:00:00,REGULAR,0007049352,0000150499                                            
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/13/2017,02:00:00,REGULAR,0002831562,0004838439                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/13/2017,06:00:00,REGULAR,0002831577,0004838459                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/13/2017,10:00:00,REGULAR,0002831616,0004838819                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/13/2017,14:00:00,REGULAR,0002831729,0004839264                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/13/2017,18:00:00,REGULAR,0002831989,0004839673                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/13/2017,22:00:00,REGULAR,0002832250,0004839800                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/14/2017,02:00:00,REGULAR,0002832374,0004839876                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/14/2017,06:00:00,REGULAR,0002832383,0004839885                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/14/2017,10:00:00,REGULAR,0002832428,0004840174                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/14/2017,14:00:00,REGULAR,0002832536,0004840784                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/14/2017,18:00:00,REGULAR,0002832938,0004841160                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/14/2017,22:00:00,REGULAR,0002833214,0004841308                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/15/2017,02:00:00,REGULAR,0002833323,0004841346                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/15/2017,06:00:00,REGULAR,0002833325,0004841373                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/15/2017,10:00:00,REGULAR,0002833372,0004842576                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/15/2017,14:00:00,REGULAR,0002833546,0004843375                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/15/2017,18:00:00,REGULAR,0002834240,0004844034                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/15/2017,22:00:00,REGULAR,0002834899,0004844297                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/16/2017,02:00:00,REGULAR,0002835087,0004844343                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/16/2017,06:00:00,REGULAR,0002835092,0004844364                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/16/2017,10:00:00,REGULAR,0002835152,0004845632                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/16/2017,14:00:00,REGULAR,0002835330,0004846285                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/16/2017,18:00:00,REGULAR,0002836111,0004846983                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/16/2017,22:00:00,REGULAR,0002836822,0004847316                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/17/2017,02:00:00,REGULAR,0002836969,0004847375                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/17/2017,06:00:00,REGULAR,0002836972,0004847395                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/17/2017,10:00:00,REGULAR,0002837032,0004848638                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/17/2017,14:00:00,REGULAR,0002837215,0004849326                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/17/2017,18:00:00,REGULAR,0002837927,0004850054                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/17/2017,22:00:00,REGULAR,0002838673,0004850432                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/18/2017,02:00:00,REGULAR,0002838813,0004850465                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/18/2017,06:00:00,REGULAR,0002838814,0004850483                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/18/2017,10:00:00,REGULAR,0002838870,0004851682                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/18/2017,14:00:00,REGULAR,0002839070,0004852356                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/18/2017,18:00:00,REGULAR,0002839781,0004852971                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/18/2017,22:00:00,REGULAR,0002840410,0004853277                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/19/2017,02:00:00,REGULAR,0002840583,0004853315                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/19/2017,06:00:00,REGULAR,0002840589,0004853338                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/19/2017,10:00:00,REGULAR,0002840653,0004854207                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/19/2017,14:00:00,REGULAR,0002840864,0004854841                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/19/2017,18:00:00,REGULAR,0002841620,0004855520                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/19/2017,22:00:00,REGULAR,0002842207,0004855809                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/13/2017,02:00:00,REGULAR,0004056929,0002556266                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/13/2017,06:00:00,REGULAR,0004056935,0002556268                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/13/2017,10:00:00,REGULAR,0004056969,0002556390                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/13/2017,14:00:00,REGULAR,0004057069,0002556542                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/13/2017,18:00:00,REGULAR,0004057318,0002556682                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/13/2017,22:00:00,REGULAR,0004057537,0002556715                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/14/2017,02:00:00,REGULAR,0004057615,0002556724                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/14/2017,06:00:00,REGULAR,0004057620,0002556729                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/14/2017,10:00:00,REGULAR,0004057651,0002556817                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/14/2017,14:00:00,REGULAR,0004057740,0002557055                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/14/2017,18:00:00,REGULAR,0004058082,0002557218                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/14/2017,22:00:00,REGULAR,0004058322,0002557259                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/15/2017,02:00:00,REGULAR,0004058378,0002557265                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/15/2017,06:00:00,REGULAR,0004058379,0002557268                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/15/2017,10:00:00,REGULAR,0004058437,0002557593                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/15/2017,14:00:00,REGULAR,0004058655,0002557827                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/15/2017,18:00:00,REGULAR,0004059365,0002558030                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/15/2017,22:00:00,REGULAR,0004059928,0002558096                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/16/2017,02:00:00,REGULAR,0004060062,0002558109                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/16/2017,06:00:00,REGULAR,0004060068,0002558115                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/16/2017,10:00:00,REGULAR,0004060129,0002558449                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/16/2017,14:00:00,REGULAR,0004060352,0002558660                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/16/2017,18:00:00,REGULAR,0004061080,0002558904                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/16/2017,22:00:00,REGULAR,0004061694,0002559025                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/17/2017,02:00:00,REGULAR,0004061777,0002559035                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/17/2017,06:00:00,REGULAR,0004061780,0002559038                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/17/2017,10:00:00,REGULAR,0004061856,0002559428                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/17/2017,14:00:00,REGULAR,0004062085,0002559649                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/17/2017,18:00:00,REGULAR,0004062792,0002559873                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/17/2017,22:00:00,REGULAR,0004063409,0002559986                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/18/2017,02:00:00,REGULAR,0004063495,0002559999                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/18/2017,06:00:00,REGULAR,0004063497,0002560000                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/18/2017,10:00:00,REGULAR,0004063574,0002560346                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/18/2017,14:00:00,REGULAR,0004063797,0002560547                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/18/2017,18:00:00,REGULAR,0004064533,0002560753                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/18/2017,22:00:00,REGULAR,0004065111,0002560835                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/19/2017,02:00:00,REGULAR,0004065236,0002560851                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/19/2017,06:00:00,REGULAR,0004065239,0002560857                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/19/2017,10:00:00,REGULAR,0004065307,0002561116                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/19/2017,14:00:00,REGULAR,0004065528,0002561320                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/19/2017,18:00:00,REGULAR,0004066222,0002561552                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/19/2017,22:00:00,REGULAR,0004066574,0002561643                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/13/2017,02:00:00,REGULAR,0007769674,0003418173                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/13/2017,06:00:00,REGULAR,0007769676,0003418180                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/13/2017,10:00:00,REGULAR,0007769698,0003418243                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/13/2017,14:00:00,REGULAR,0007769761,0003418319                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/13/2017,18:00:00,REGULAR,0007769943,0003418386                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/13/2017,22:00:00,REGULAR,0007770109,0003418402                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/14/2017,02:00:00,REGULAR,0007770169,0003418403                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/14/2017,06:00:00,REGULAR,0007770172,0003418406                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/14/2017,10:00:00,REGULAR,0007770205,0003418444                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/14/2017,14:00:00,REGULAR,0007770278,0003418544                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/14/2017,18:00:00,REGULAR,0007770566,0003418622                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/14/2017,22:00:00,REGULAR,0007770723,0003418644                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/15/2017,02:00:00,REGULAR,0007770779,0003418648                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/15/2017,06:00:00,REGULAR,0007770779,0003418652                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/15/2017,10:00:00,REGULAR,0007770823,0003418901                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/15/2017,14:00:00,REGULAR,0007770982,0003419004                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/15/2017,18:00:00,REGULAR,0007771544,0003419075                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/15/2017,22:00:00,REGULAR,0007771938,0003419119                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/16/2017,02:00:00,REGULAR,0007772013,0003419123                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/16/2017,06:00:00,REGULAR,0007772017,0003419127                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/16/2017,10:00:00,REGULAR,0007772073,0003419365                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/16/2017,14:00:00,REGULAR,0007772238,0003419481                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/16/2017,18:00:00,REGULAR,0007772845,0003419597                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/16/2017,22:00:00,REGULAR,0007773338,0003419639                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/17/2017,02:00:00,REGULAR,0007773391,0003419644                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/17/2017,06:00:00,REGULAR,0007773391,0003419645                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/17/2017,10:00:00,REGULAR,0007773450,0003419889                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/17/2017,14:00:00,REGULAR,0007773624,0003419999                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/17/2017,18:00:00,REGULAR,0007774219,0003420107                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/17/2017,22:00:00,REGULAR,0007774675,0003420176                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/18/2017,02:00:00,REGULAR,0007774736,0003420184                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/18/2017,06:00:00,REGULAR,0007774736,0003420184                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/18/2017,10:00:00,REGULAR,0007774795,0003420412                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/18/2017,14:00:00,REGULAR,0007774969,0003420527                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/18/2017,18:00:00,REGULAR,0007775522,0003420636                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/18/2017,22:00:00,REGULAR,0007775933,0003420689                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/19/2017,02:00:00,REGULAR,0007776005,0003420699                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/19/2017,06:00:00,REGULAR,0007776007,0003420702                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/19/2017,10:00:00,REGULAR,0007776050,0003420888                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/19/2017,14:00:00,REGULAR,0007776211,0003420982                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/19/2017,18:00:00,REGULAR,0007776847,0003421120                                          
